BR,PRODUCT,TYPE,ARGNO,DEALNO,SEQ,GLNO,COSTCENT,CCY,BEIND,CODE,QUAL,EFFDATE,POSTDATE,CMNE,DRCRIND,AMOUNT,SMEANS,SACCT,DESCR,DWH_ENTRY_DATE
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/05/2026,03/05/2026,HMGGBLDN  ,DR,318.28,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/05/2026,04/05/2026,HMGGBLDN  ,DR,318.28,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/05/2026,05/05/2026,HMGGBLDN  ,DR,956.3,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,08/05/2026,08/05/2026,HMGGBLDN  ,DR,319.01,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,09/05/2026,09/05/2026,HMGGBLDN  ,DR,3277.7,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/05/2026,10/05/2026,HMGGBLDN  ,DR,16394.34,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,15/05/2026,15/05/2026,HMGGBLDN  ,DR,3279.89,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,16/05/2026,16/05/2026,HMGGBLDN  ,DR,3280.62,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/05/2026,17/05/2026,HMGGBLDN  ,DR,3280.62,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID06,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/05/2026,19/05/2026,HMGGBLDN  ,DR,13126.13,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/03/2026,27/03/2026,HMGGBLDN  ,DR,317.55,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/03/2026,28/03/2026,HMGGBLDN  ,DR,317.55,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,29/03/2026,29/03/2026,HMGGBLDN  ,DR,317.55,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,30/03/2026,30/03/2026,HMGGBLDN  ,DR,317.55,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,31/03/2026,31/03/2026,HMGGBLDN  ,DR,952.65,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/04/2026,03/04/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/04/2026,04/04/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/04/2026,05/04/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,06/04/2026,06/04/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,07/04/2026,07/04/2026,HMGGBLDN  ,DR,1403.06,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/04/2026,10/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,11/04/2026,11/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,12/04/2026,12/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,13/04/2026,13/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,14/04/2026,14/04/2026,HMGGBLDN  ,DR,1162.16,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/04/2026,17/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,18/04/2026,18/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/04/2026,19/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,20/04/2026,20/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,15/03/2026,15/03/2026,HMGGBLDN  ,DR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,16/03/2026,16/03/2026,HMGGBLDN  ,DR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/03/2026,17/03/2026,HMGGBLDN  ,DR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,21/03/2026,21/03/2026,HMGGBLDN  ,DR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,22/03/2026,22/03/2026,HMGGBLDN  ,DR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,23/03/2026,23/03/2026,HMGGBLDN  ,DR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/03/2026,24/03/2026,HMGGBLDN  ,DR,951.92,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/03/2026,27/03/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/03/2026,28/03/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,29/03/2026,29/03/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,30/03/2026,30/03/2026,HMGGBLDN  ,DR,467.2,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,31/03/2026,31/03/2026,HMGGBLDN  ,DR,1401.6,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/04/2026,03/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/04/2026,04/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/04/2026,05/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,06/04/2026,06/04/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,07/04/2026,07/04/2026,HMGGBLDN  ,DR,1160.7,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/04/2026,10/04/2026,HMGGBLDN  ,DR,384.71,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,11/04/2026,11/04/2026,HMGGBLDN  ,DR,384.71,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,12/04/2026,12/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,13/04/2026,13/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,14/04/2026,14/04/2026,HMGGBLDN  ,DR,1155.59,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/04/2026,17/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,18/04/2026,18/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/04/2026,19/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,20/04/2026,20/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,21/04/2026,21/04/2026,HMGGBLDN  ,DR,1156.32,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/04/2026,24/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,25/04/2026,25/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,26/04/2026,26/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/04/2026,27/04/2026,HMGGBLDN  ,DR,385.44,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/04/2026,28/04/2026,HMGGBLDN  ,DR,1163.62,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,01/05/2026,01/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/05/2026,02/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/05/2026,03/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/05/2026,04/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/05/2026,05/05/2026,HMGGBLDN  ,DR,1158.51,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,08/05/2026,08/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,09/05/2026,09/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/05/2026,10/05/2026,HMGGBLDN  ,DR,1931.58,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,15/05/2026,15/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,16/05/2026,16/05/2026,HMGGBLDN  ,DR,386.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/05/2026,17/05/2026,HMGGBLDN  ,DR,386.9,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID09,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/05/2026,19/05/2026,HMGGBLDN  ,DR,1546.87,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,21/04/2026,21/04/2026,HMGGBLDN  ,DR,1162.89,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/04/2026,24/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,25/04/2026,25/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,26/04/2026,26/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/04/2026,27/04/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/04/2026,28/04/2026,HMGGBLDN  ,DR,1405.98,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,01/05/2026,01/05/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/05/2026,02/05/2026,HMGGBLDN  ,DR,387.63,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/05/2026,03/05/2026,HMGGBLDN  ,DR,388.36,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/05/2026,04/05/2026,HMGGBLDN  ,DR,388.36,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/05/2026,05/05/2026,HMGGBLDN  ,DR,1164.35,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,08/05/2026,08/05/2026,HMGGBLDN  ,DR,388.36,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,09/05/2026,09/05/2026,HMGGBLDN  ,DR,388.36,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/05/2026,10/05/2026,HMGGBLDN  ,DR,1941.8,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,15/05/2026,15/05/2026,HMGGBLDN  ,DR,388.36,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,16/05/2026,16/05/2026,HMGGBLDN  ,DR,388.36,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/05/2026,17/05/2026,HMGGBLDN  ,DR,388.36,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,ID08,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/05/2026,19/05/2026,HMGGBLDN  ,DR,1554.9,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,1,ID09,0,44200001B      ,1000000000,GBP,0,2340,+,06/03/2026,06/03/2026,HMGGBLDN  ,CR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,1,ID09,0,44200001B      ,1000000000,GBP,0,2340,+,07/03/2026,07/03/2026,HMGGBLDN  ,CR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,1,ID09,0,44200001B      ,1000000000,GBP,0,2340,+,09/03/2026,09/03/2026,HMGGBLDN  ,CR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,1,ID09,0,44200001B      ,1000000000,GBP,0,2340,+,10/03/2026,10/03/2026,HMGGBLDN  ,CR,950.46,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,1,ID09,0,44200001B      ,1000000000,GBP,0,2340,+,13/03/2026,13/03/2026,HMGGBLDN  ,CR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,1,ID09,0,44200001B      ,1000000000,GBP,0,2340,+,14/03/2026,14/03/2026,HMGGBLDN  ,CR,316.82,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
